index,arch_str,accuracy_test,edgegpu_latency_ms,raspi4_latency_ms,edgetpu_latency_ms,pixel3_latency_ms,eyeriss_latency_ms,fpga_latency_ms
4866,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,92.1050,6.269264,33.127490,1.522248,10.721500,6.594740,4.240160
4867,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,91.3300,3.701038,22.858122,0.887515,8.851620,5.120180,3.830560
4868,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,88.6250,3.780661,7.721387,0.735689,3.453360,3.645620,2.572960
4869,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,91.2100,3.831067,41.439424,-1.000000,15.365000,6.348980,4.572960
4870,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,89.5900,6.254582,42.484100,1.859529,18.826600,9.052340,4.876960
4871,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,90.1433,5.185428,23.901853,1.111452,11.494600,6.103220,3.209760
4872,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,90.5900,5.972772,54.999441,1.218906,23.160200,7.577780,5.315360
4873,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,89.6450,3.669930,8.263361,0.745492,4.005880,3.399860,2.057760
4874,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,92.5467,3.450780,22.681680,0.659318,8.962650,3.645620,3.420960
4875,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,88.5967,3.781219,4.919527,0.391235,2.189440,1.925300,1.648160
4876,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,92.0750,5.539427,35.445960,0.829071,14.818500,4.628660,3.648160
4877,|skip_connect~0|+|none~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,92.1333,3.363309,20.016877,0.592165,8.177400,3.154100,2.390560
4878,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,90.5367,5.180292,26.453311,1.321516,12.440900,6.348980,3.724960
4879,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,88.5150,6.939788,18.399515,1.852390,9.917590,8.069300,3.801760
4880,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,92.2950,6.562634,27.976559,1.099692,11.612000,5.120180,3.830560
4881,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,90.5050,7.297001,30.304249,1.811441,15.108700,8.069300,4.649760
4882,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,90.9600,5.601687,27.264103,1.487872,12.436500,6.348980,3.724960
4883,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.3367,5.384259,38.457129,1.005723,15.768600,4.874420,4.163360
4884,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|skip_connect~2|,80.4050,3.995247,12.021894,-1.000000,4.842400,4.628660,1.952160
4885,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,90.2050,6.031489,42.699313,-1.000000,16.104200,6.348980,4.572960
4886,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,92.6000,5.708060,42.623608,1.217691,15.449800,6.348980,4.572960
4887,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.5150,6.497202,27.114909,-1.000000,10.761500,5.365940,4.345760
4888,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,90.1950,4.523993,17.417636,-1.000000,4.725130,3.891380,3.088160
4889,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,92.5200,5.710230,38.169429,0.864619,12.452500,4.874420,4.163360
4890,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,86.7050,4.626431,12.238594,0.831020,3.115300,3.399860,2.057760
4891,|none~0|+|none~0|nor_conv_3x3~1|+|none~0|none~1|skip_connect~2|,10.0000,0.673108,0.400012,-1.000000,0.277243,3.154100,2.390560
4892,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,93.4650,6.301789,50.171986,1.170774,16.539700,6.103220,4.905760
4893,|none~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,93.2350,5.488744,49.760790,0.876970,16.978500,6.103220,4.905760
4894,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|skip_connect~1|skip_connect~2|,10.0000,0.749063,0.136908,-1.000000,0.039966,1.925300,1.648160
4895,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|none~1|none~2|,88.6550,1.918612,4.888672,0.390363,1.824090,4.874420,2.467360
4896,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,91.7400,6.619930,44.161652,1.540377,16.622800,7.823540,4.982560
4897,|none~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,75.8500,4.399486,39.416289,-1.000000,15.192800,6.103220,4.057760
4898,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,88.9500,3.658228,10.306607,0.736346,3.820490,3.891380,3.088160
4899,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,92.4400,5.600696,27.447839,1.031798,11.479300,5.120180,3.830560
4900,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,91.8300,5.820761,38.323494,1.202130,16.600700,6.103220,4.057760
4901,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,92.5233,6.626730,43.322110,1.237217,17.377600,6.348980,4.572960
4902,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,93.7500,6.825247,43.632284,1.412598,18.287900,6.594740,5.088160
4903,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,89.3450,6.463275,9.864153,0.703178,4.074490,2.416820,2.678560
4904,|skip_connect~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,88.9233,2.837496,7.806365,0.752691,4.007740,3.399860,2.057760
4905,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,82.4450,3.128071,10.372557,-1.000000,5.567340,5.365940,3.497760
4906,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,89.1100,5.883136,10.242439,0.883306,4.910820,3.645620,2.572960
4907,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,93.7500,5.962462,49.096696,1.304794,23.237600,7.577780,5.315360
4908,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,82.5750,4.746370,17.317802,-1.000000,6.976440,6.348980,2.876960
4909,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,93.2200,6.158643,24.686048,0.970230,9.876510,3.891380,3.936160
4910,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,91.7850,6.548209,42.397135,1.160643,15.480900,6.348980,4.572960
4911,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,92.3400,5.183635,37.534016,0.979985,13.860200,6.103220,4.057760
4912,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,92.3200,7.345362,55.580450,-1.000000,18.406200,6.348980,5.420960
4913,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,93.2000,5.711923,42.475967,1.327492,13.671200,6.348980,4.572960
4914,|none~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,67.9000,4.414635,10.737107,-1.000000,4.780000,6.103220,2.361760
4915,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,89.9250,5.662389,27.399917,1.141752,7.908720,4.874420,3.315360
4916,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.0300,3.944712,26.044296,-1.000000,7.968220,4.874420,3.315360
4917,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,89.0350,6.804829,30.596951,-1.000000,9.066550,5.120180,3.830560
4918,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,92.4950,6.965871,27.242733,1.300128,9.980400,5.365940,4.345760
4919,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|none~2|,84.1500,2.502284,5.420801,-1.000000,2.009050,1.925300,1.648160
4920,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|none~2|,89.8433,2.481666,22.715681,-1.000000,7.742550,3.399860,2.905760
4921,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,92.7850,5.816035,42.794747,1.209592,15.494900,6.348980,4.572960
4922,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|none~2|,68.7000,3.226099,8.028420,0.858542,4.360260,6.348980,2.876960
4923,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|none~1|none~2|,75.9600,1.783481,9.167867,0.607115,2.961260,4.874420,2.467360
4924,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,90.1100,4.784613,14.978976,-1.000000,4.843200,3.645620,2.572960
4925,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,89.0250,4.474545,8.488890,0.562430,3.157650,5.120180,4.678560
4926,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,93.5450,7.267294,58.248355,1.160588,23.449600,6.594740,5.936160
4927,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.9950,5.839300,45.889319,1.590396,19.197800,7.823540,4.982560
4928,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,91.1400,5.157828,24.768382,0.875719,10.568800,4.874420,3.315360
4929,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,88.9500,5.777621,25.203220,-1.000000,10.753200,4.874420,3.315360
4930,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,89.7900,4.562058,9.963680,0.642842,3.268110,2.171060,2.163360
4931,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,88.2350,4.923086,28.439084,1.266365,11.560700,6.103220,3.209760
4932,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,90.3350,5.665951,7.644660,0.640220,3.256360,2.171060,2.163360
4933,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,91.0400,6.523938,27.725058,1.543183,13.365500,6.594740,4.240160
4934,|none~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,73.4900,4.472847,15.663376,-1.000000,6.565980,6.103220,2.361760
4935,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,87.6667,4.754610,15.021997,0.888634,4.829130,3.645620,2.572960
4936,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,89.9800,5.707226,10.098956,0.821106,4.582720,3.645620,2.572960
4937,|none~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.0950,6.065931,41.506989,-1.000000,15.163200,5.120180,4.678560
4938,|none~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,75.7900,4.473839,25.345266,-1.000000,10.007500,6.103220,3.209760
4939,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,87.4300,3.346577,15.603678,-1.000000,3.310200,2.416820,2.678560
4940,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,90.0400,5.575891,25.047156,1.127595,8.872420,4.874420,3.315360
4941,|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.2233,5.752096,42.429782,1.382463,13.883300,6.348980,4.572960
4942,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,93.4100,5.675826,55.393570,-1.000000,18.242800,7.823540,5.830560
4943,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,89.0550,5.520401,38.116721,-1.000000,11.498500,4.874420,4.163360
4944,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,85.5450,5.298357,13.815849,1.499474,5.291660,6.348980,2.876960
4945,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,93.2200,6.564579,33.374499,1.266553,9.493750,5.365940,4.345760
4946,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,93.7700,3.382640,34.914731,0.770217,11.590400,4.628660,3.648160
4947,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,91.8400,5.703993,25.782701,0.734713,8.589580,3.891380,3.936160
4948,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,92.7200,3.479166,22.420840,0.631590,7.579530,4.874420,3.315360
4949,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,62.5150,4.006667,13.191792,0.999881,4.380740,4.628660,1.952160
4950,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,86.4600,3.146868,7.573848,-1.000000,3.525620,6.348980,3.724960
4951,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.7300,5.572491,42.254642,1.385226,16.703000,6.348980,4.572960
4952,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,92.3850,6.404238,43.038283,1.327568,17.584200,6.348980,4.572960
4953,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,91.1700,5.018435,25.205139,-1.000000,12.330100,6.348980,3.724960
4954,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,94.0100,6.515999,70.123548,1.616245,29.997600,9.052340,6.572960
4955,|skip_connect~0|+|none~0|none~1|+|none~0|avg_pool_3x3~1|none~2|,75.5267,2.868567,8.277274,0.606530,3.098480,3.154100,1.542560
4956,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|skip_connect~2|,80.1467,2.743664,5.601899,0.703875,3.217800,3.154100,1.542560
4957,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,92.5500,6.338749,44.961138,1.559904,19.135500,7.823540,4.982560
4958,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,91.6833,4.799228,25.090482,1.018800,10.746400,4.874420,3.315360
4959,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,92.7350,7.686911,35.292141,1.061118,11.672600,4.137140,4.451360
4960,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,87.2067,5.093760,27.305375,1.208798,11.202600,6.103220,3.209760
4961,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,90.0850,6.779289,27.675633,1.502144,12.344200,6.594740,4.240160
4962,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,87.6500,4.079185,19.787491,1.024599,8.879350,4.628660,2.800160
4963,|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,92.5650,3.466320,22.291444,0.632125,7.699580,3.399860,2.905760
4964,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,92.5050,5.959311,25.489766,1.229750,9.697470,5.120180,3.830560
4965,|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,88.8333,4.847555,7.535858,0.563686,2.518130,2.171060,2.163360
4966,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,83.1400,5.687985,32.699020,1.830958,12.024300,9.298100,4.544160
4967,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,92.0450,7.310152,58.111460,-1.000000,19.902100,9.052340,5.724960
4968,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,89.9550,5.497012,17.703239,1.410552,5.337760,5.120180,2.982560
4969,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,90.0050,6.484642,44.182958,1.625793,16.223700,7.823540,4.982560
4970,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,92.1000,3.421283,22.095686,0.654440,7.960740,4.874420,3.315360
4971,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|none~1|skip_connect~2|,89.4867,4.439859,12.061527,0.641570,3.003140,2.171060,2.163360
4972,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,72.6750,5.591731,30.737271,1.845665,14.340100,9.052340,4.028960
4973,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,93.2050,6.544824,41.011977,0.949231,16.449500,5.120180,4.678560
4974,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,93.1100,5.629869,44.172976,1.214989,17.302100,6.348980,4.572960
4975,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,89.7750,3.847723,14.217712,0.797922,4.750070,5.365940,3.497760
4976,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,92.1050,4.342976,25.732943,0.694678,9.700650,5.120180,3.830560
4977,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|none~1|none~2|,88.7900,1.839890,4.948022,0.397590,2.203230,3.645620,3.420960
4978,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,90.0800,4.640946,14.964570,1.015644,4.939710,3.645620,2.572960
4979,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,79.7850,6.268501,39.131148,2.171706,16.684500,10.526900,4.438560
4980,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,85.9800,5.896997,18.172084,1.268286,6.344910,5.120180,2.982560
4981,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,84.7300,6.238370,41.039454,1.647531,18.398000,9.052340,4.876960
4982,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,90.3833,6.632848,27.905618,1.546383,11.712200,6.594740,4.240160
4983,|none~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,93.6550,5.718217,37.377837,-1.000000,13.095900,4.874420,4.163360
4984,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,92.2050,7.595057,33.730309,1.341864,10.204100,5.365940,4.345760
4985,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,91.7050,6.762280,28.120614,1.189145,9.377180,5.120180,3.830560
4986,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,93.3600,6.172481,55.591649,1.111318,17.604100,6.348980,5.420960
4987,|none~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,82.3250,4.434419,12.890449,-1.000000,5.157150,5.120180,2.982560
4988,|none~0|+|skip_connect~0|none~1|+|skip_connect~0|none~1|none~2|,86.3100,1.450925,2.841518,0.374709,1.223990,1.679540,1.132960
4989,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,92.0600,6.122260,27.359191,1.523931,11.369700,6.594740,4.240160
4990,|none~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|none~2|,75.8650,3.218861,22.312766,-1.000000,8.788980,6.103220,3.209760
4991,|none~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,10.0000,0.692439,0.629122,-1.000000,0.200872,1.925300,1.648160
4992,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_1x1~2|,83.8200,4.439788,9.262789,0.469755,3.485700,2.416820,2.678560
4993,|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,88.8600,3.625188,12.052972,0.735153,4.024000,3.399860,2.057760
4994,|none~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,88.6350,3.065605,11.205693,-1.000000,3.931050,3.399860,2.057760
4995,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,92.5550,3.659201,22.085043,0.632796,8.918540,4.874420,3.315360
4996,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,89.4950,5.696855,12.274536,0.845493,5.540000,3.891380,3.088160
4997,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,92.3950,6.669450,71.052062,1.813998,31.732800,10.526900,6.982560
4998,|none~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,86.5100,2.829108,23.049311,-1.000000,9.081710,3.399860,2.905760
4999,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|none~2|,91.9433,1.784415,23.602219,-1.000000,8.940880,3.399860,2.905760
5000,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,93.4350,5.657258,58.691170,1.366500,24.201400,7.823540,5.830560
5001,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,87.2067,5.891800,28.884719,1.491138,12.511300,6.348980,3.724960
5002,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,92.0550,5.780964,25.300502,1.253763,11.623200,5.120180,3.830560
